Row,bijection_flag,feasible,infeasibility_flag,error_message
Fulmarus_glacialoides,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Fundulus_heteroclitus,6a,0,,
Fundulus_julisia,error,0,,"Arrays have incompatible sizes for this operation."
Fundulus_luciae,6,0,,
Furcifer_labordi,4,0,,
Furcifer_pardalis,6,0,,
Furgaleus_macki,6a,0,,
Fusconaia_cuneolus,6a,0,,
Gadus_chalcogrammus,6a,0,,
Gadus_macrocephalus,6a,0,,
Galatea_paradoxa,6a,0,,
Galeocerdo_cuvier,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Galeopterus_variegatus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Galeorhinus_galeus,error,0,,"Index in position 1 exceeds array bounds. Index must not exceed 1."
Galerida_cristata,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Galeus_melastomus,6a,0,,
Gallinago_delicata,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Gallinago_gallinago,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Gallinula_chloropus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Gallinula_melanops,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Gallotia_atlantica,error,0,,"Index in position 1 exceeds array bounds. Index must not exceed 2."
Gallotia_bravoana,6,0,,
Gallotia_caesaris,timeout,0,,
Gallotia_galloti,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Matrix dimensions must agree."
Gallotia_intermedia,6,0,,
Gallotia_simonyi,6,0,,
Gallotia_stehlini,6,0,,
Gallus_gallus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Gallus_gallus_IR,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Gallus_gallus_WL,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Gambelia_sila,6,0,,
Gambusia_affinis,4,0,,
Gambusia_holbrooki,6a,0,,
Gambusia_punctata,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Gambusia_puncticulata,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Gammarus_fossarum,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Gammarus_minus,error,0,,"Arrays have incompatible sizes for this operation."
Gammarus_pseudolimnaeus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Matrix dimensions must agree."
Gammarus_pulex,6,0,,
Gammarus_roeselii,error,0,,"Matrix dimensions must agree."
Garrulax_strepitans,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Garrulus_glandarius,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Gasterosteus_aculeatus,98,0,,
Gavia_immer,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Gavia_stellata,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Gavialis_gangeticus,8,0,,
Gazza_minuta,6a,0,,
Gelochelidon_nilotica,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Geococcyx_californianus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Geokichla_gurneyi,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Geospiza_conirostris,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Geospiza_fortis,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Geospiza_scandens,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Geothlypis_formosa,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Geothlypis_trichas,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Gerlachea_australis,6a,0,,
Geronticus_calvus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Geronticus_eremita,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Gerrhosaurus_validus,6a,0,,
Gerygone_flavolateralis,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Gerygone_igata,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Gila_intermedia,6,0,,
Girardinus_creolus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Girardinus_denticulatus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Girardinus_falcatus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Girardinus_metallicus,6,0,,
Girardinus_microdactylus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Girardinus_uninotatus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Glaniopsis_hanitschi,6a,0,,
Glaucidium_brasilianum,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Glaucostegus_cemiculus,6a,0,,
Globicephala_macrorhynchus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Globicephala_melas,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Glossogobius_giuris,6a,0,,
Gloydius_blomhoffii,6,0,,
Glyptemys_insculpta,error,0,,"Index in position 1 exceeds array bounds. Index must not exceed 2."
Glyptemys_muhlenbergii,6,0,,
Glyptocephalus_kitaharae,6a,0,,
Glyptocephalus_stelleri,6a,0,,
Gnathanodon_speciosus,6a,0,,
Gobio_gobio,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Index in position 1 exceeds array bounds. Index must not exceed 1."
Gobionellus_microdon,6a,0,,
Gobionotothen_gibberifrons,6a,0,,
Gobiosoma_bosc,6a,0,,
Gobius_ophiocephalus,6a,0,,
Gobius_vittatus,6a,0,,
Goniurosaurus_kuroiwae,6a,0,,
Gopherus_agassizii,error,0,,"Index in position 1 exceeds array bounds. Index must not exceed 1."
Gopherus_morafkai,6,0,,
Gopherus_polyphemus,6,0,,
Grallaricula_ferrugineipectus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Grampus_griseus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Graptemys_ouachitensis,6a,0,,
Graptemys_pseudogeographica,6a,0,,
Grus_americana,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Grus_japonensis,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Grus_monacha,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Grus_virgo,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Gygis_alba,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Gymnarchus_niloticus,6a,0,,
Gymnocephalus_cernuus,error,0,,"Matrix dimensions must agree."
Gymnocharacinus_bergii,6a,0,,
Gymnorhinus_cyanocephalus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Gymnosarda_unicolor,6a,0,,
Gymnotus_carapo,6a,0,,
Gypaetus_barbatus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Gyps_africanus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Gyps_coprotheres,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Gyps_rueppellii,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Gyrinophilus_gulolineatus,6a,0,,
Gyrinophilus_palleucus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Matrix dimensions must agree."
Haematopus_bachmani,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Haematopus_moquini,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Haematopus_ostralegus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Haemorhous_mexicanus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Hafferia_fortis,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Halcyon_smyrnensis,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Haliaeetus_albicilla,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Haliaeetus_pelagicus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Halobaena_caerulea,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Halosauropsis_macrochir,6a,0,,
Harengula_clupeola,6a,0,,
Harengula_humeralis,error,0,,"Integration interval contains NaN."
Harengula_jaguana,6a,0,,
Harpia_harpyja,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
