species,ab,am,d_V,Wwb,Wwp,Wwi,Ri,T_typical,metamorphosis,p_Am,1-kap,v,p_M,s_Hb_bj,s_Hbj_p,E_Hp,s_p_M,1/s_M,estim_k_J,class_other,class_Aves,class_Actinopterygii,class_Reptilia,class_Chondrichthyes,class_Amphibia,class_Mammalia,class_Bivalvia,class_Branchiopoda,class_Malacostraca,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C,data_split
Sporophila_beltoni,2.4497398931e+00,2.6633977182e+02,2.8000000000e-01,1.2000000000e+00,9.5000000000e+00,1.0000000000e+01,4.5055231211e-02,3.1475000000e+02,False,1.9229230669e+03,2.5308761099e-02,2.5413287703e-02,2.0311662670e+03,1.0000000000e+00,1.1363916943e-01,4.0105986648e+02,8.0769620526e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,test
Sporophila_corvina,2.4497398931e+00,2.6633977182e+02,2.8000000000e-01,1.3500000000e+00,8.9775000000e+00,9.4500000000e+00,9.0110462422e-02,3.1475000000e+02,False,1.1276008826e+03,7.4852538402e-02,3.3536879974e-02,9.0601412629e+02,1.0000000000e+00,1.0327060035e-01,2.5396944495e+03,8.3934813832e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,train
Sporophila_plumbea,2.6538848842e+00,2.6633977182e+02,2.8000000000e-01,1.2000000000e+00,9.7850000000e+00,1.0300000000e+01,1.0137427022e-01,3.1475000000e+02,False,1.5162561316e+03,6.0993893862e-02,2.4715579016e-02,1.4302433252e+03,1.0000000000e+00,9.4662248488e-02,1.2821466429e+03,8.1774123085e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,train
Squalius_cephalus,1.1528075809e+01,1.0373360643e+04,2.0000000000e-01,1.5100000000e-01,1.1526716551e+03,5.0000000000e+03,3.7430951744e+02,2.9215000000e+02,True,3.3133673104e+02,9.5077129207e-02,1.5773541275e-02,3.5512469563e+01,6.5086975160e-01,4.3398658261e-06,1.5693423896e+04,9.1140721332e-03,8.6716881207e-01,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,test
Squalus_megalops,9.6797541788e+02,1.5487606686e+04,2.0000000000e-01,7.4614798665e+01,8.2441364088e+02,4.9400000000e+03,3.0992522585e-03,2.9015000000e+02,False,1.9447661432e+02,1.1591006422e-01,1.5725105839e-02,1.5552396345e+01,1.0000000000e+00,5.1229356826e-02,3.4969461461e+05,1.1893861021e-01,1.0000000000e+00,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,val
Squalus_montalbani,2.0921219868e+03,3.0831271384e+04,2.0000000000e-01,8.7472977302e+01,2.3617703872e+03,4.2000000000e+03,5.4490130460e-03,2.8175000000e+02,False,3.3120317382e+02,5.3292136503e-01,3.1575497207e-02,1.4305873360e+01,1.0000000000e+00,1.6522020944e-02,3.9756008886e+06,3.8524314644e-01,1.0000000000e+00,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,val
Squatina_californica,6.5585375058e+02,2.7470595618e+04,2.0000000000e-01,1.2748337181e+02,6.5917968750e+03,2.7000000000e+04,7.6445375600e-03,2.8515000000e+02,False,4.6574059312e+02,1.4545453931e-01,9.1179595516e-02,1.7074976943e+01,1.0000000000e+00,7.7474745638e-03,6.4182507905e+06,3.4876832242e-01,1.0000000000e+00,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Stagnicola_palustris,1.2000000000e+01,3.6000000000e+02,1.5000000000e-01,5.9700000000e-05,1.3000000000e-01,2.4670000000e-01,2.3041512860e+01,2.9315000000e+02,True,8.3459490542e+01,1.0603206678e-01,1.8691890360e-02,9.8973417511e+02,2.6540148122e-03,5.4964411197e-02,1.2048150482e+02,1.9258783279e-02,1.5899490596e-01,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,train
Steatornis_caripensis,6.5326397150e+00,2.1123378169e+03,2.8000000000e-01,1.4000000000e+01,3.9425000000e+02,4.1500000000e+02,5.6809095135e-02,3.1285000000e+02,False,2.0268610522e+03,1.8818486782e-01,1.7665151418e-02,5.8010931547e+02,1.0000000000e+00,2.3163401275e-02,1.2112649214e+05,9.5527180353e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,train
Stegastes_acapulcoensis,3.4094329370e+00,6.6370294507e+03,2.0000000000e-01,5.2000000000e-04,2.5000000000e+00,9.7000000000e+01,3.5196468802e+02,2.9935000000e+02,True,9.3382096540e+01,2.2923799498e-01,2.3992000000e-02,2.3407954523e+01,5.4853155336e-01,2.8314241760e-04,2.8337084151e+03,1.5429753211e-02,8.1982593030e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,test
Stegastes_arcifrons,4.0076846839e+00,7.3140245481e+03,2.0000000000e-01,5.2000000000e-04,2.5000000000e+00,4.3600000000e+01,2.9942475385e+02,2.9755000000e+02,True,1.1944728198e+02,4.8410755025e-01,2.3992000000e-02,2.5450620594e+01,6.5372536849e-01,2.2017999933e-04,8.2823826929e+03,3.2085595956e-02,8.6917193408e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Stegastes_beebei,4.6756321312e+00,7.3140245481e+03,2.0000000000e-01,5.2000000000e-04,2.5000000000e+00,6.6800000000e+01,2.9942475385e+02,2.9755000000e+02,True,8.3194046818e+01,3.8476013765e-01,2.3992000000e-02,2.0464444826e+01,4.0035375402e-01,3.8230895391e-04,6.2447880759e+03,2.5134044113e-02,7.3862414053e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Stegastes_flavilatus,3.4094329370e+00,3.9407362364e+03,2.0000000000e-01,5.2000000000e-04,1.3000000000e+00,9.7000000000e+01,3.5196468802e+01,2.9935000000e+02,True,4.2365800901e+01,1.7822687622e-02,2.3992000000e-02,2.6021075837e+01,5.7339769979e-02,1.0519839006e-03,5.9038071792e+02,3.5818029135e-02,3.8835547070e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,test
Stegastes_fuscus,3.0916429811e+00,3.0091991682e+03,2.0000000000e-01,5.2000000000e-04,5.4000000000e+00,3.2000000000e+01,2.4258945958e+02,3.0045000000e+02,True,6.7170938037e+01,6.0996771005e-01,1.8671985978e-02,1.0888439505e+01,6.8981331767e-01,1.1957656665e-04,2.6773907653e+04,1.5576372584e-01,8.8365315391e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Stegastes_nigricans,1.8703172250e+00,1.5359980210e+03,2.0000000000e-01,5.2000000000e-04,3.1000000000e+00,6.9400000000e+01,4.2773492609e+02,3.0155000000e+02,True,2.3779925385e+01,2.3481633847e-01,2.3992000000e-02,2.0198250905e+01,1.2370461539e-02,5.6519030409e-03,9.8995445867e+03,5.5952334072e-02,2.3396211602e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,test
Stegastes_planifrons,3.0916429811e+00,3.5734240123e+03,2.0000000000e-01,5.2000000000e-04,5.4000000000e+00,3.2000000000e+01,2.4258945958e+02,3.0045000000e+02,True,7.6038227611e+01,4.9635713918e-01,1.9841107615e-02,1.6406218743e+01,6.9507942808e-01,1.0468056907e-04,1.9452437769e+04,1.3183802430e-01,8.8658099583e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,test
Stegastes_rectifraenum,4.4686360092e+00,2.9902622629e+03,2.0000000000e-01,5.2000000000e-04,2.4000000000e+00,4.6600000000e+01,2.6853831852e+02,2.9635000000e+02,True,1.7941170548e+02,3.6137052180e-01,1.9650507582e-02,4.4902992766e+01,9.9999884224e-01,1.2389233757e-04,3.8649760145e+03,1.8311499518e-02,9.9999961994e-01,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Stelgidopteryx_ruficollis,2.8580298753e+00,2.6190077562e+02,2.8000000000e-01,1.8000000000e+00,1.8050000000e+01,1.9000000000e+01,1.3516569363e-01,3.1475000000e+02,False,8.1061988002e+02,1.0124530185e-01,3.5248235894e-02,4.5120131424e+02,1.0000000000e+00,5.6976910616e-02,9.7375821336e+03,8.3900959583e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,test
Stephanoaetus_coronatus,1.0003104564e+01,9.2471274414e+02,2.8000000000e-01,9.3000000000e+01,3.7525000000e+03,3.9500000000e+03,1.7518953970e-02,3.1315000000e+02,False,2.6802451712e+03,2.2688271569e-02,2.2032986536e-02,4.4423656591e+02,1.0000000000e+00,1.8914368362e-02,1.0084000432e+05,8.7105047974e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,train
Stercorarius_antarcticus,5.9202047417e+00,9.8925875612e+02,2.8000000000e-01,8.8000000000e+01,1.8050000000e+03,1.9000000000e+03,4.2273245320e-02,3.1405000000e+02,False,4.6524940110e+03,7.1079097927e-02,3.4604117651e-02,9.7379998407e+02,1.0000000000e+00,3.8761533343e-02,1.4951473433e+05,9.1499939293e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,train
Stercorarius_longicaudus,4.6953347952e+00,4.8088967312e+02,2.8000000000e-01,2.4000000000e+01,2.5650000000e+02,2.7000000000e+02,4.2273245320e-02,3.1405000000e+02,False,4.5578644520e+03,4.9193950345e-02,2.7655419805e-02,1.9955964942e+03,1.0000000000e+00,8.9255000514e-02,1.0954836945e+04,8.4533460080e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,val
Stercorarius_maccormicki,5.9202047417e+00,8.0720766559e+02,2.8000000000e-01,6.5000000000e+01,1.2730000000e+03,1.3400000000e+03,4.2273245320e-02,3.1405000000e+02,False,8.9824231326e+03,6.1448071145e-02,2.1787150179e-02,3.0762058512e+03,1.0000000000e+00,4.8537331344e-02,2.9683510968e+04,9.0213731053e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,train
Stercorarius_parasiticus,5.3588060162e+00,1.0682620596e+03,2.8000000000e-01,3.3650000000e+01,4.5410000000e+02,4.7800000000e+02,4.2273245320e-02,3.1405000000e+02,False,2.1922908170e+03,3.2323545800e-02,3.7227470056e-02,5.8645349200e+02,1.0000000000e+00,6.5384667108e-02,2.9065675247e+04,7.4945373748e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,train
Stercorarius_pomarinus,5.3077697685e+00,1.0682620596e+03,2.8000000000e-01,4.4000000000e+01,7.0300000000e+02,7.4000000000e+02,4.2273245320e-02,3.1405000000e+02,False,2.9155768358e+03,1.9687748538e-01,3.6060162191e-02,6.1906962005e+02,1.0000000000e+00,4.3952741037e-02,3.0975063080e+05,9.6350514559e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,train
Stercorarius_skua,5.9202047417e+00,7.5568377204e+02,2.8000000000e-01,7.2000000000e+01,1.2730000000e+03,1.3400000000e+03,4.2273245320e-02,3.1405000000e+02,False,4.1123679524e+03,5.4634874919e-02,3.3729236692e-02,9.5508193908e+02,1.0000000000e+00,4.7338324013e-02,8.3112043496e+04,8.7582940103e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,train
Sterna_dougallii,4.6953347952e+00,1.2383079867e+03,2.8000000000e-01,1.4800000000e+01,1.0640000000e+02,1.1200000000e+02,4.1508252028e-02,3.1385000000e+02,False,3.5054520469e+03,8.1226567821e-02,2.5338477514e-02,1.8812239311e+03,1.0000000000e+00,1.2840675611e-01,9.4650207898e+03,8.7090157442e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,val
Sterna_forsteri,4.7974072907e+00,7.4072961283e+02,2.8000000000e-01,1.3780000000e+01,1.4155000000e+02,1.4900000000e+02,6.3990961316e-02,3.1415000000e+02,False,2.2937283999e+03,1.2430217094e-01,2.9151357486e-02,8.9781165134e+02,1.0000000000e+00,7.8847428768e-02,3.4953914969e+04,8.9647188984e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,test
Sterna_hirundo,4.8994797863e+00,1.5900452747e+03,2.8000000000e-01,1.2500000000e+01,1.1400000000e+02,1.2000000000e+02,5.1885315035e-02,3.1385000000e+02,False,1.7855949058e+03,7.2758914842e-02,2.9653877057e-02,7.3026862577e+02,1.0000000000e+00,8.7191758770e-02,1.8693509745e+04,8.3347922339e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,test
Sterna_paradisaea,4.2870448130e+00,1.6382284649e+03,2.8000000000e-01,1.3100000000e+01,9.5000000000e+01,1.0000000000e+02,4.1508252028e-02,3.1385000000e+02,False,3.0847441783e+03,7.8310954090e-02,2.8662896806e-02,1.5935278859e+03,1.0000000000e+00,1.2116502751e-01,1.0311803441e+04,8.7645065758e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,test
Sterna_sumatrana,4.4911898041e+00,1.2383079867e+03,2.8000000000e-01,7.1000000000e+00,1.0640000000e+02,1.1200000000e+02,3.1131189021e-02,3.1385000000e+02,False,1.6636666343e+04,9.3893180964e-02,3.5277893534e-02,1.2546567552e+04,1.0000000000e+00,5.2961195153e-02,4.3423846579e+03,9.8450299707e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Sternoclyta_cyanopectus,4.1645578183e+00,6.1224883096e+02,2.8000000000e-01,3.3000000000e-01,7.1250000000e+00,7.5000000000e+00,3.2666456821e-02,3.1125000000e+02,False,5.4356849834e+02,1.8287861079e-02,2.5101929626e-02,4.4708093387e+02,1.0000000000e+00,2.6690104496e-02,6.6756054096e+02,7.9910631786e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,val
Sternotherus_minor,4.1654054418e+01,7.9505847171e+03,3.0000000000e-01,4.1000000000e+00,1.0951483896e+02,4.0000000000e+02,2.7054613925e-02,2.9415000000e+02,False,9.3981103470e+01,3.1468081739e-01,3.2571278539e-02,9.8293091339e+00,1.0000000000e+00,1.5797468742e-02,6.8026690819e+05,2.0003671936e-01,1.0000000000e+00,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,train
Sternula_albifrons,4.2870448130e+00,1.1307388311e+03,2.8000000000e-01,6.5000000000e+00,4.2750000000e+01,4.5000000000e+01,4.2273245320e-02,3.1405000000e+02,False,1.8573974552e+03,6.7106354610e-02,2.6343537790e-02,1.1125151760e+03,1.0000000000e+00,1.3014821800e-01,5.6033528311e+03,8.4330333007e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,val
Sternula_antillarum,4.2870448130e+00,1.1402010807e+03,2.8000000000e-01,4.7000000000e+00,4.4555000000e+01,4.6900000000e+01,4.2273245320e-02,3.1405000000e+02,False,9.4113847899e+02,3.0362546767e-02,2.9601839360e-02,4.5717278216e+02,1.0000000000e+00,8.1120659550e-02,4.3665128116e+03,7.1823764007e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,val
Stigmatogobius_pleurostigma,8.5883551542e+00,1.3434641277e+03,2.0000000000e-01,6.5000000000e-05,7.1000000000e-01,2.7600000000e+00,1.2616637579e+01,2.9025000000e+02,False,9.2977202976e+01,6.2374642028e-02,2.1394262290e-02,7.7306619180e+01,1.0000000000e+00,4.2363287275e-05,2.8347786869e+02,7.6875212608e-02,1.0000000000e+00,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,train
Stolephorus_carpentariae,1.4920536830e+00,2.1783983771e+02,2.0000000000e-01,2.7000000000e-04,8.2000000000e-01,2.4800000000e+00,4.5446232902e+00,3.0085000000e+02,True,1.6802737891e+02,6.4870198669e-03,2.6571008341e-02,2.4704474354e+02,2.8151779118e-01,3.1856134278e-04,4.6218065047e+01,5.4773816164e-02,6.6563706283e-01,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,test
Stolephorus_commersonnii,1.4151374236e+00,1.7217505321e+02,2.0000000000e-01,2.7000000000e-04,2.7300000000e+00,2.5300000000e+01,5.8272088859e+01,3.0145000000e+02,True,5.0158764895e+02,1.5699873538e-02,1.5285273840e-02,3.3525752282e+02,9.9999999695e-01,2.0594955328e-05,1.4575605730e+02,1.7069544503e-02,9.9999999902e-01,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,train
Stolephorus_indicus,1.4659269342e+00,4.4588610915e+02,2.0000000000e-01,1.8000000000e-04,5.3200000000e+00,2.9350000000e+01,7.9056062246e+02,3.0105000000e+02,True,5.9835150992e+02,7.7428633527e-02,2.5919000000e-02,4.3479686171e+02,4.1145074186e-01,1.7230024365e-05,2.0048696891e+03,2.2571749833e-02,7.4911586980e-01,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,test
