species,p_Am,kap,v,p_M,E_G,h_a,E_Hb,E_Hj,E_Hx,E_Hp,k_J,kap_R,kap_X,kap_P,family,order,class,phylum,climate,ecozone,habitat,embryo,migrate,food,gender,reprod,ab,ah,aj,ax,ap,am,tg,tb,tj,tx,tp,Wwb,Wwj,Wwx,Wwp,Wwi,Lb,Lj,Lx,Lp,Li,Ri,Ni,GSI,NR,estim_z,estim_kap,estim_v,estim_p_M,estim_k_J,estim_E_Hb,estim_E_Hj,estim_E_Hp,d_V,T_typical,f,t_0,model,completeness,s_M,estim_s_M,metamorphosis,weaning,foetus,genus
Cynoscion_xanthulus,204.91123360249,0.95731,0.023531,20.2068,5229.0873,4.604e-09,0.00814,0.05015,,188400.0,0.002,0.95,0.8,0.1,Sciaenidae,Sciaeniformes,Actinopterygii,Chordata,MB,MPE,0jMp 0jMd,Mp,Mo,bjPz jiCi,D,O,,,,,,4152.65016296671,,,,,,0.0001,,,1639.0,16293.0,0.23619669190706713,,,60.0,129.0,,,0.03,,True,True,True,True,False,True,True,True,0.2,296.15,1.0,,abj,2.6,1.8323696050155418,True,True,False,False,Cynoscion
Cyphocharax_magdalenae,93.7187138056221,0.88971,0.018707,15.8134,5237.255,1.421e-08,0.1659,0.1924,,13060.0,0.002,0.95,0.8,0.1,Curimatidae,Characiformes,Actinopterygii,Chordata,Am BSk,TP TH TN,0iFl 0iFr,Fbf,Ma,biCi,Dg,O,,,,,,1478.02352750593,,,,,,0.00052,,,34.4,309.5,0.3187027395945674,,,12.8,27.0,269.685152219879,,,,True,True,True,True,False,True,True,True,0.2,299.15,1.0,,abj,2.5,1.0504640909127703,True,True,False,False,Cyphocharax
Cyphocharax_voga,111.419065567364,0.79323,0.01726,17.4811,5230.85,5.94e-08,0.2959,0.4859,,25030.0,0.002,0.95,0.8,0.1,Curimatidae,Characiformes,Actinopterygii,Chordata,Am BSk,TP TH TN,0iFl 0iFr,Fbf,Ma,biCi,Dg,O,,,,,,2328.62313888766,,,,,,0.00052,,,34.4,309.5,0.3145502088137398,,,12.8,26.3,,,,,True,True,True,True,False,True,True,True,0.2,294.15,1.0,,abj,2.5,1.1791154203939724,True,True,False,False,Cyphocharax
Cyphomyrus_discorhynchus,52.1516717816252,0.793044121618537,0.022572,7.89017670663285,5239.98282589201,8.89521961142071e-09,4.34495439407339,22.2886053390407,,62971.764684961,0.0004531612655283,0.95,0.8,0.1,Mormyridae,Osteoglossiformes,Actinopterygii,Chordata,Aw,TPa,biFr,Fbm,Mp,biPz biCvf,D,O,15.1694983122072,,,,,2768.43344197781,,,,,,0.0048,,,12.2,1100.0,0.5927729149730185,,,11.0,31.0,86.6916272433628,,,,True,True,False,True,True,True,True,True,0.2,296.15,1.0,,abj,2.5,1.7170829357553317,True,True,False,False,Cyphomyrus
Cyprideis_torosa,6.35708187007312,0.989900766441917,0.0041235513785021,258.570035045924,4441.85243913063,2.14426597720626e-06,9.75514068213991e-06,6.9989518139727e-05,,0.0064814578163622,0.002,0.95,0.8,0.1,Cytherideidae,Podocopida,Ostracoda,Arthropoda,A B C D,TH TA TN TP,0iFm 0iFp 0iSm,Fbf,,biD biHa,D,Apf,16.0565910422374,,,,176.6225014646114,586.065573041664,,,,,160.565910422374,2.64705882352941e-07,,,6.05882352941176e-05,0.0001176470588235,0.13,,,0.75,1.1,0.062279720357171,,,,True,True,True,True,False,True,True,True,0.17,288.15,1.0,,abj,2.5,1.8136254215203305,True,True,False,False,Cyprideis
Cyprinella_analostana,42.0399236653646,0.98304,0.040155,74.7728,5213.3082,4.466e-08,0.03974,2.499,,71.67,0.002,0.95,0.8,0.1,Leuciscidae,Cypriniformes,Actinopterygii,Chordata,Cfa Dfa Dfb,THn,0jFr jpFc,Fg,,biCi,D,O,,,,,,1095.0,,,,,,0.00052,,,0.68,11.4,0.39758667974087814,,,4.4,11.0,4.12602739726027,,,,True,True,True,True,False,True,True,True,0.2,293.15,1.0,,abj,2.5,3.8418198232800713,True,True,False,False,Cyprinella
Cyprinella_lutrensis,20.6170594139683,0.97435,0.021382,22.458,5222.7811,5.759e-08,0.04283,0.4091,,30.18,0.002,0.95,0.8,0.1,Leuciscidae,Cypriniformes,Actinopterygii,Chordata,Cfa Dfa,THn,0jFr jpFc,Fg,Mda,biHa biCi,D,O,,,,,,1460.0,,,,,,0.00038,,,0.226,8.0,0.2781632726565179,,,2.4,7.5,1.87397260273973,,,,True,True,False,False,False,True,True,True,0.2,293.15,1.0,,abj,2.5,2.099721228164633,True,True,False,False,Cyprinella
Cyprinella_trichroistia,42.6766291466155,0.97459,0.021382,22.458,5199.2654,8.793e-07,0.08085,0.08086,,141.2,0.002,0.95,0.8,0.1,Leuciscidae,Cypriniformes,Actinopterygii,Chordata,Cfa,THn,0jFr jpFc,Fg,Mda,biHa biCi,D,O,,,,,,2846.29476710304,,,,,,0.00088,,,1.11,8.51,0.47384584331471796,,,5.17,10.0,0.207989701854576,,,,True,True,False,False,False,True,True,True,0.2,286.15,1.0,,abj,2.5,1.000040378041056,True,True,False,False,Cyprinella
Cyprinella_venusta,33.4280930345099,0.99189,0.021382,22.458,5224.7733,9.453e-08,0.0262,0.2576,,30.84,0.002,0.95,0.8,0.1,Leuciscidae,Cypriniformes,Actinopterygii,Chordata,Cfa,THn,0jFr jpFc,Fg,Mda,biHa biCi,D,O,,,,,,1460.0,,,,,,0.0008,,,0.83,41.8,0.4106460130443108,,,4.2,15.2,1.25753424657534,,,,True,True,False,False,False,True,True,True,0.2,293.15,1.0,,abj,2.5,2.125821152830405,True,True,False,False,Cyprinella
Cyprinodon_bovinus,51.5155004832301,0.918546705864177,0.0327934081066955,33.1305945698906,5215.14063263666,6.1198503513127e-08,0.465750604273323,0.465750604379629,,270.574958607537,0.002,0.95,0.8,0.1,Cyprinodontidae,Cyprinodontiformes,Actinopterygii,Chordata,BWh,THn,0iFp,Fnm,,biCi biHa,D,O,3.79660618828699,,,,102.49620546303278,339.771153187873,,,,,98.6995992747458,0.0014,,,0.5873041180758019,3.82,0.40075251013505175,,,3.0,5.6,4.52520536881829,,,,True,True,True,True,False,True,True,True,0.2,301.15,1.0,,abj,1.8,1.0000000000729752,True,True,False,False,Cyprinodon
Cyprinodon_diabolis,14.8289272801479,0.60029,0.016962,20.3499,5228.6279,6.131e-08,1.544,6.12,,20.97,0.002,0.95,0.8,0.1,Cyprinodontidae,Cyprinodontiformes,Actinopterygii,Chordata,BWh,THn,0iFp,Fnm,,biCi,D,O,2.10539085636881,,,,18.94851770731931,109.781094653517,,,,,16.8431268509505,0.00052,,,,0.37,0.3360380541565897,,,,3.0,10.3899947764227,,,,True,True,True,True,False,True,True,True,0.2,306.65,1.0,,abj,1.5,1.5515462889670053,True,True,False,False,Cyprinodon
Cyprinodon_elegans,97.1316799797049,0.962581916253856,0.0575637477517816,66.3986690156576,5219.7398718645,5.00045789756047e-08,0.0776983621905664,0.0776988452091675,,72.2307099587159,0.002,0.95,0.8,0.1,Cyprinodontidae,Cyprinodontiformes,Actinopterygii,Chordata,BWh,THn,0iFp,Fnm,,biCi,D,O,5.0,,,,155.0,1277.5,,,,,150.0,0.00052,,,0.4327649290054042,3.82,0.31893708193909265,,,3.0,6.2,4.45695893629957,,,,True,True,True,True,False,True,True,True,0.2,293.15,1.0,,abj,1.8,1.0000019969341662,True,True,False,False,Cyprinodon
Cyprinodon_macularius,28.6099338802536,0.973709912653247,0.0340919508106984,38.278158518306,5216.20023485949,6.93616648214621e-08,0.0628386840549641,1.07299852364377,,6.75634784178793,0.002,0.95,0.8,0.1,Cyprinodontidae,Cyprinodontiformes,Actinopterygii,Chordata,BWh,THn,0iFp,Fnm,,biCi,D,O,10.0,,,,100.0,1095.0,,,,,90.0,0.00052,,,0.11112064640208119,7.4,0.2508962213209527,,,1.5,6.08,2.19178082191781,,,,True,True,True,True,False,True,True,True,0.2,293.15,1.0,,abj,1.8,2.521202261127634,True,True,False,False,Cyprinodon
Cyprinodon_nevadensis,20.4956994019482,0.94139,0.011813,17.2318,5223.9164,8.098e-06,0.121,0.5144,,1.233,0.002,0.95,0.8,0.1,Cyprinodontidae,Cyprinodontiformes,Actinopterygii,Chordata,BWh,THn,0iFp,Fpe,,biCi biB,D,O,3.72703428144005,,,,79.97703428144005,365.0,,,,,76.25,0.00052,,,,8.0,0.2589347388531354,,,,6.44,2.19178082191781,,,,True,True,True,True,False,True,True,True,0.2,293.15,1.0,,abj,2.8,1.6112029960191168,True,True,False,False,Cyprinodon
Cyprinus_carpio,6851.1443238494,0.33917,0.01498,364.5424,5220.6339,2.82e-09,0.395,0.7354,,110100.0,0.002,0.95,0.8,0.1,Cyprinidae,Cypriniformes,Actinopterygii,Chordata,Cfb Dfb,THp,0iFp 0iFm,Fs Fh,Mp,biCi biHl biD,D,O,7.0,4.82473774489234,,,633.207050647257,22270.4917755832,,,,,626.207050647257,0.00504,,,224.592,51133.804476,0.7,,,25.1,130.0,,,0.3,,True,True,True,True,False,True,True,True,0.2,291.15,1.0,,abj,2.6,1.223566823217818,True,True,False,False,Cyprinus
Cyprogenia_stegaria,18.4547560161104,0.98818,0.0020338,17.408,2354.9026,1.426e-08,9.645e-07,9.646e-07,,10.06,0.0021881,0.95,0.8,0.1,Unionidae,Unionoida,Bivalvia,Mollusca,Cfb Dfb,THn,0iFr 0iFp,Fbb,,bjTvf jiPp,D Hh,O,17.6865628127863,,,,,16784.5481093342,,,,,,2.8698979591836747e-07,9.685905612244899e-07,,0.96859056122449,6.3,0.02,0.03,,3.0,5.6,,,,,True,True,True,True,True,True,True,True,0.09,290.15,1.0,,abj,2.5,1.0000344430956989,True,True,False,False,Cyprogenia
Cypseloides_cherriei,704.327882931396,0.863943502617314,0.0226620597383308,384.867793556626,7312.410927751,6.0932085167393996e-12,1096.6107972187,,8228.74080544249,14260.4012678203,0.0158720198434759,0.95,0.8,0.1,Apodidae,Apodiformes,Aves,Chordata,Af,TN,0iTh 0iTf 0iTi 0iTg,Tncfm,,biCi,Dg,O,4.89947978627274,,,13.78966829064274,31.570045299382738,979.598129538128,,,,8.89018850437,26.67056551311,3.4,,,21.185,22.3,,,,,,0.0163332284102501,,,,True,True,True,True,True,True,False,True,0.28,311.25,1.0,,std,2.5,1.0,True,False,False,False,Cypseloides
Cypseloides_cryptus,1126.84793180825,0.867500530867271,0.0210677465008416,625.282789588143,7317.30719045191,6.549691862715e-12,1064.17109473907,,8006.11423047077,13298.1917965129,0.026086,0.95,0.8,0.1,Apodidae,Apodiformes,Aves,Chordata,A,TN,0iTh 0iTf 0iTi 0iTg,Tncfm,,biCi,Dg,O,4.89947978627274,,,13.78966829064274,31.570045299382738,979.598129538128,,,,8.89018850437,26.67056551311,4.0,,,33.25,35.0,,,,,,0.0163332284102501,,,,True,True,True,True,False,True,False,True,0.28,311.25,1.0,,std,2.5,1.0,True,False,False,False,Cypseloides
Cypseloides_fumigatus,546.363140121429,0.916551023300841,0.0264822097663388,228.719950001442,7318.4153011457,4.06059058716401e-12,1372.87523283363,,9990.61559943205,20694.1741957462,0.0094596457096609,0.95,0.8,0.1,Apodidae,Apodiformes,Aves,Chordata,Af Am,TN,0iTf,Tncfm,,biCi,Dg,O,5.71605975065153,,,15.10946647225002,33.89627991544703,985.720617847741,,,,9.39340672159849,28.1802201647955,5.0,,,41.8,44.0,,,,,,0.0163332284102501,,,,True,True,True,True,True,True,False,True,0.28,311.25,1.0,,std,2.5,1.0,True,False,False,False,Cypseloides
Cypseloides_niger,901.003633542756,0.944244891330194,0.0220064926286551,469.037172100682,7316.82663923348,7.30463606545036e-12,418.873919504047,,3839.74152826305,7772.22384644296,0.0193094777963907,0.95,0.8,0.1,Apodidae,Apodiformes,Aves,Chordata,Aw Dsa Dfa,THn TN,0iTh 0iTf 0iTi 0iTg,Tncfm,,biCi,Dg,O,4.89947978627274,,,13.286450073414251,30.06039064769724,985.720617847741,,,,8.38697028714151,25.1609108614245,3.3,,,41.99,44.2,,,,,,0.0163332284102501,,,,True,True,True,True,True,True,False,True,0.28,311.25,1.0,,std,2.5,1.0,True,False,False,False,Cypseloides
Cypselurus_poecilopterus,951.160700850766,0.9991,0.017932,563.3438,5225.3069,2.481e-07,7.473e-05,0.0004272,,512.5,0.002,0.95,0.8,0.1,Exocoetidae,Beloniformes,Actinopterygii,Chordata,MA,MPW MIN,0iMcp,Mpe,Mo,biPz,D,O,0.935158612502802,,,,80.423640675241,255.999670172642,,,,,79.4884820627382,0.00018,,,,,,,,18.8,27.0,64.1602389132894,,,,True,True,True,True,False,True,True,True,0.2,301.55,1.0,,abj,2.5,1.768631112680399,True,True,False,False,Cypselurus
Cypsiurus_balasiensis,48.3527596513509,0.966655747859728,0.0425020629645185,20.6723817863732,7341.59020181415,4.43296117834496e-12,213.497249715092,,448.460576334102,1114.09430144861,0.000844921053344,0.95,0.8,0.1,Apodidae,Apodiformes,Aves,Chordata,A Cwa,TPi,0iTh 0iTf 0iTi 0iTg,Tncfm,,biCi,Dg,O,4.08289982189395,,,9.28282139992168,19.682664555977148,979.598129538128,,,,5.19992157802773,15.5997647340832,0.86,,,12.92,13.6,,,,,,0.0326664568205002,,,,True,True,True,True,True,True,False,True,0.28,311.25,1.0,,std,2.5,1.0,True,False,False,False,Cypsiurus
Cypsnagra_hirundinacea,2304.87218190143,0.966184935385911,0.022695070530023,1807.20621423037,7321.65735912299,7.184584692855759e-11,107.825773769102,,470.114147601828,1135.50253187073,0.0740973098375022,0.95,0.8,0.1,Thraupidae,Passeriformes,Aves,Chordata,Aw,TN,0iTh 0iTi 0iTs,Tnpf Tnsf,,biCi biHs,Dg,O,3.26631985751516,,,4.73787750090424,7.680992787682399,213.071817456005,,,,1.47155764338908,4.41467293016724,2.7,,,29.735,31.3,,,,,,0.0901104624217343,,,,True,True,True,True,True,True,False,True,0.28,314.75,1.0,,std,2.5,1.0,True,False,False,False,Cypsnagra
Cyrtonyx_montezumae,2321.02000408853,0.92943,0.021057,892.8914,7321.53703990188,8.312e-12,592.927359375,,858.9,17197.7225457607,0.036643,0.95,0.8,0.1,Odontophoridae,Galliformes,Aves,Chordata,Cfa Dfa Dfb,THn,0iTg 0iTh 0iTf,Tnsfm,,bxCi biHs,Dg,O,4.31211960958025,,,4.779382980762283,19.88756531564805,363.842411693743,,,,0.467263371182033,15.5754457060678,7.5,,,218.5,230.0,,,,,,0.234633524824601,,,,True,True,True,True,True,True,False,True,0.28,312.05,1.0,,std,2.5,1.0,True,False,False,False,Cyrtonyx
Cyrtopodion_scabrum,732.281714746242,0.9911,0.020124,882.3347,7846.2181,5.576e-10,8.469,,,123.0,0.002,0.95,0.8,0.1,Gekkonidae,Squamata,Reptilia,Chordata,BWh BSh Dsa,THp,0iTa 0iTd,Tt,,biCi,Dg,O,,,,,,1591.0880088698,,,,,,0.18457031249999997,,,0.9783511606736457,3.5,1.95,,,3.4,5.2,0.0067878080532274,,,,True,True,True,True,False,True,False,True,0.3,301.15,1.0,,std,2.2,1.0,True,False,False,False,Cyrtopodion
Cystophora_cristata,1076.97895459181,0.90204,0.026866,26.794,7799.8944,1.362e-11,2323000.0,,2479000.0,36900000.0,0.002,0.95,0.8,0.1,Phocidae,Carnivora,Mammalia,Chordata,MC ME,MAN MN,0iMc,Tv,Mo,bxM xiCvf xiCik xiCic,Dg,O,49.0905612446417,,,50.52236928094375,273.0662469233197,2015.7811711081,49.0905612446417,,,1.43180803630205,223.975685678678,18000.0,,43300.0,,300000.0,100.0,,117.1508494069459,,203.0,0.0133943110427794,,,,True,True,True,True,False,True,False,True,0.3,311.25,1.0,0.0,stx,2.5,1.0,True,False,True,True,Cystophora
Cyttus_traversi,297.744320192308,0.8112,0.025165,21.5187,5226.2828,2.146e-08,0.09163,,,92640.0,0.002,0.95,0.8,0.1,Cyttidae,Zeiformes,Actinopterygii,Chordata,MC,MASE MIS MPS,0iMc,Mp,Mo,bpPz bpCi,D,O,52.860777313269,,,,,43128.1753726495,,,,,,0.000268,,,196.5,5000.0,0.23852935000646333,,,21.6,63.0,,,0.0348,,True,True,True,True,False,True,False,True,0.2,281.45,1.0,,std,2.5,1.0,True,False,False,False,Cyttus
Cyzicus_grubei,830.400210878554,0.93597,0.028328,2722.9179,4449.6301,7.531e-06,0.0001457,,,113.6,0.002,0.95,0.8,0.1,Cyzicidae,Spinicaudata,Branchiopoda,Arthropoda,B,THn,0iFpe,Fbf,,biPp biD,Hha,O,,,,,,180.0,,,,,82.0,3.6e-06,,,0.10846398155599998,0.196,0.026384496434969054,,,0.821,1.0,267.0,,,,True,True,True,True,False,True,False,True,0.17,293.15,1.0,,std,2.5,1.0,True,False,False,False,Cyzicus
Daboia_russelii,502.305514272334,0.89684,0.036301,43.5258,7799.8311,1.099e-09,4277.0,,,448600.0,0.002,0.95,0.8,0.1,Viperidae,Squamata,Reptilia,Chordata,Aw BSh Cwa,TPi,0iThh 0iTg 0iTf,Tv,,biCv biCi,Dg,O,96.8383179130605,,,,365.12808393449,2897.21197034976,,,,,,,,,,,27.0,,,100.0,166.0,0.155321738486975,,,,True,True,True,True,False,True,False,True,0.3,300.15,1.0,102.004,std,2.5,1.0,True,False,False,False,Daboia
Dactylopterus_volitans,28.4803058637418,0.9482,0.022348,15.6261,5233.6128,6.082e-10,0.1675,48.1,,19780.0,0.002,0.95,0.8,0.1,Dactylopteridae,Dactylopteriformes,Actinopterygii,Chordata,MB,MAW MAE MAm,0jMp jiMd,Mp,,bjPz jiCi jiCvf,D,O,6.46114135538412,,,,,4192.56283504925,,,,,,0.0008,,,78.5,1854.0,0.419132397673049,,,19.5,55.0,,,0.07,,True,True,False,True,False,True,True,True,0.2,297.05,1.0,,abj,2.5,6.568295787261939,True,True,False,False,Dactylopterus
Dagetichthys_lusitanicus,10.6320892947496,0.92889,0.018935,11.5435,5246.6807,1.291e-09,0.06616,73.49,,54570.0,0.002,0.95,0.8,0.1,Soleidae,Pleuronectiformes,Actinopterygii,Chordata,MB,MAE MAm,0jMp jiMcd,Mp,Mo,bjPz jiCi,D,O,,,,,,1601.12683267921,,,,,,0.00018,,,140.0,810.0,0.264803020513051,,,27.5,40.0,1498.94433783488,,,,True,True,True,True,False,True,True,True,0.2,299.75,1.0,,abj,2.3,10.33896307117811,True,True,False,False,Dagetichthys
Dalatias_licha,3001.24760108456,0.893863098981389,0.043304249852319,189.4933,5227.75952231134,9.19483640568056e-08,32660.1055904668,,,6007084.23984213,0.002,0.95,0.8,0.1,Dalatiidae,Squaliformes,Chondrichthyes,Chordata,MA MB MC,MC,0iMdb,Mv,,biCi biCvf,D,O,645.559542666701,,,,,7746.71451200041,,,,,,268.0,,,15063.049331910786,49700.0,36.0,,,120.0,162.0,0.0092942627340229,,,,True,True,True,False,False,True,False,True,0.2,287.15,1.0,,std,2.5,1.0,True,False,False,False,Dalatias
Dallia_pectoralis,331.948500411418,0.94794,0.039309,62.6054,5220.0685,1.828e-08,0.3228,,,704.5,0.002,0.95,0.8,0.1,Esocidae,Esociformes,Actinopterygii,Chordata,Dfc,THn,0iFr 0iFc,Ft,,biCi,D,O,,,,,,2748.33069303449,,,,,131.769279803024,0.0031,,,5.0,366.0,0.6814456110612719,,,8.1,33.0,,,,,True,True,True,True,False,True,False,True,0.2,294.15,1.0,,std,2.5,1.0,True,False,False,False,Dallia
Dama_dama,902.323050148253,0.93084,0.16703,27.166,7840.1664,2.248e-12,1207000.0,,9942000.0,20000000.0,0.002,0.95,0.6,0.3,Cervidae,Cetartiodactyla,Mammalia,Chordata,BSk Cfb Dfb Dsa,TPi,0iTf 0iTg,Tv,,bxM xiHl,Dg,O,149.0262571004754,,,190.9327700876666,244.8125724997696,1934.37323413943,46.7154571004754,,,41.9065129871912,95.7863153992942,3000.0,,22570.0,,50000.0,,,,,,0.01395800951103,,,,True,True,True,True,False,True,False,True,0.3,311.75,1.0,102.3108,stx,2.5,1.0,True,False,True,True,Dama
Damaliscus_lunatus,7316.16134729566,0.67706,0.17484,203.0015,7796.406,2.436e-25,20950000.0,,293900000.0,643100000.0,0.002,0.95,0.8,0.1,Bovidae,Cetartiodactyla,Mammalia,Chordata,Aw Cwa Cwb,TPa,0iTi 0iTs 0iTh,Tv,,bxM xiHl,Dg,O,208.5282272283846,,,251.27627925693238,370.52699270269056,2984.187785053,55.5958272283846,,,42.7480520285478,161.998765474306,11100.0,,,,120000.0,,,,,,0.0117284844389839,,,,True,True,True,True,False,True,False,True,0.3,309.65,1.0,152.9324,stx,2.5,1.0,True,False,True,True,Damaliscus
Danio_rerio,150.910491367392,0.35759279809911,0.0195690323945149,243.360882077787,5269.30228691685,8.97e-10,0.791788598381581,37.1088174639451,,2437.62199031199,0.002,0.95,0.8,0.1,Leuciscidae,Cypriniformes,Actinopterygii,Chordata,Am,TPi,0iFp 0iFm,Fh,,biCi,D,O,3.16383849023916,,13.9208893570523,,45.372846610682,950.157981968099,,,,,,0.0005120000000000001,0.008,,0.274625,1.0,0.4,1.0,,3.25,5.0,414.878375471286,,0.15,,True,True,True,True,False,True,True,True,0.2,293.15,1.0,,abj,4.6,3.415154209399843,True,True,False,False,Danio
Daphnia_ambigua,413.074578408653,0.56028,0.018904,9596.8413,4450.1531,5.49e-05,0.002256,,,0.07652,0.002,0.95,0.8,0.1,Daphniidae,Anomopoda,Branchiopoda,Arthropoda,B C D,TH TN,0iFp 0iFl 0iFm,Tbf,,biPp biD,D,Apf,,,,,,472.409222742164,,,,,44.9913545468728,2.5948472633379633e-06,,,2.152754504667988e-05,9.47058823529412e-05,0.041,,,0.083,0.136,,,,,True,True,True,True,False,True,False,True,0.17,293.15,1.0,1.0072,std,2.7,1.0,True,False,False,False,Daphnia
Daphnia_carinata,565.253174371489,0.25815,0.025582,1547.7313,4415.864,7.315e-05,0.1536,,,3.333,0.002,0.95,0.8,0.1,Daphniidae,Anomopoda,Branchiopoda,Arthropoda,Am,TPi TA TO,0iFp 0iFl 0iFm,Fbf,,biPp biD,D,Apf,0.487782478579429,,,,1.910481374436099,9.75564957158858,,,,,1.42269889585667,0.00011657412286851034,,,0.0007335096379309452,0.0051647058823529,0.13,,,0.24,0.46,,,,,True,True,False,False,False,True,False,True,0.17,303.15,1.0,0.0013291,std,2.6,1.0,True,False,False,False,Daphnia
Daphnia_cephalata,251.688028111486,0.806844894341335,0.025954,1945.02572654968,4445.88258959544,1.80999390875342e-05,0.0191811650908542,,,0.210445140521032,0.002,0.95,0.8,0.1,Daphniidae,Anomopoda,Branchiopoda,Arthropoda,Am,TPi TA TO,0iFp 0iFl 0iFm,Fbf,,biPp biD,D,Apf,0.857257240541847,,,,2.391853535338977,27.516899079121,,,,,1.53459629479713,5.0797590690240754e-05,,,0.0003929846552681299,0.0039764705882352,0.09,,,0.178,0.385,9.59303882290366,,,,True,True,False,True,False,True,False,True,0.17,300.15,1.0,,std,2.6,1.0,True,False,False,False,Daphnia
Daphnia_cucullata,71.8672303004055,0.800672661411467,0.0193661639588684,1400.0,4443.43664003378,6.59186440117337e-06,0.0008871953041816,,,0.0139389704554301,0.002,0.95,0.8,0.1,Daphniidae,Anomopoda,Branchiopoda,Arthropoda,Cfa Cfb Dfa Dfb Dfc,TH,0iFp 0iFl 0iFm,Fbf,,biPp biD,D,Apf,10.0865479435878,,,,,176.514589012787,,,,,,1.800744722883452e-06,,,1.72794117647e-05,0.0001382352941176,0.04,,,0.085,0.17,2.11502819920618,,,,True,True,True,False,False,True,False,True,0.17,290.65,1.0,4.17233886324158,std,2.6,1.0,True,False,False,False,Daphnia
Daphnia_galatea,209.404848743146,0.62004,0.021746,2347.6121,4445.3238,0.0001016,0.005491,,,0.1067,0.002,0.95,0.8,0.1,Daphniidae,Anomopoda,Branchiopoda,Arthropoda,B C D,TH,0iFp 0iFl 0iFm,Tbf,,biPp biD,D,Apf,,,,,,75.8740853928906,,,,,8.21969258422981,7.888869114088896e-06,,,8.140121028524746e-05,0.0005882352941176,0.0689,,,0.15,0.29,6.80074095559838,,,,True,True,True,True,False,True,False,True,0.17,290.65,1.0,,std,2.0,1.0,True,False,False,False,Daphnia
Daphnia_hyalina,208.0,0.59,0.08,1600.0,4400.0,7.074e-05,0.02201,,,0.1235,0.002,0.95,0.8,0.1,Daphniidae,Anomopoda,Branchiopoda,Arthropoda,Cfa Cfb Dfa Dfb Dfc,TH,0iFp 0iFl 0iFm,Fbf,,biPp biD,D,Apf,,,,,,100.726258391149,,,,,,,,,,,0.06,,,0.116,0.263,3.03676874160606,,,,True,True,True,True,False,True,False,True,0.17,288.15,1.0,2.6,std,2.2,1.0,True,False,False,False,Daphnia
Daphnia_longispina,548.886598948718,0.56693101266352,0.019618674528229,5758.12662291599,4439.7226134705,8.09360128936299e-05,0.015819195482085,,,1.35155129115708,0.002,0.95,0.8,0.1,Daphniidae,Anomopoda,Branchiopoda,Arthropoda,Cfa Cfb Dfa Dfb Dfc,TH,0iFp 0iFl 0iFm,Fbf,,biPp biD,D,Apf,1.00188218857573,,,,4.90394965987069,17.8440490849489,,,,,3.90206747129496,1.95882352941176e-05,,,0.000515294117647,0.0011705882352941,0.0627,,,0.2132,0.29,20.324418797764412,263.0,,,True,True,True,True,False,True,False,True,0.17,293.15,1.0,,std,2.7,1.0,True,False,False,False,Daphnia
Daphnia_lumholtzi,382.908869717814,0.78317,0.024914,8684.4499,4442.9131,0.0003295,0.004104,,,0.07396,0.002,0.95,0.8,0.1,Daphniidae,Anomopoda,Branchiopoda,Arthropoda,A,TA TPi TA,0iFp 0iFl 0iFm,Tbf,,biPp biD,D,Apf,,,,,,67.4376823773969,,,,,10.0353694013984,6.67995535754192e-06,,,3.761255226221675e-05,0.0002047058823529,0.05621,,,0.1,0.1759,,,,,True,True,True,True,False,True,False,True,0.17,288.15,1.0,,std,2.7,1.0,True,False,False,False,Daphnia
Daphnia_magna,313.16922017559,0.5809,0.1858,1200.0,4400.0,0.0002794,0.05464,,,1.09,0.2537,0.95,0.9,0.05,Daphniidae,Anomopoda,Branchiopoda,Arthropoda,Cfa Cfb Dfa Dfb Dfc,TH TPa,0iFp 0iFl 0iFm,Fbf,,biPp biD,D,Apf,1.0,,,,,45.0,,,,,,3.47368421052632e-05,,,0.0005427631578947374,,0.1,,,0.25,,,,,,True,True,True,True,True,True,False,True,0.19,293.15,1.0,2.324,std,6.0,1.0,True,False,False,False,Daphnia
Daphnia_middendorffiana,110.031103496228,0.97568,0.02044,1335.5288,4445.3045,0.0003027,0.001764,,,0.03608,0.002,0.95,0.8,0.1,Daphniidae,Anomopoda,Branchiopoda,Arthropoda,B C D,TH,0iFp 0iFl 0iFm,Tbf,,biPp biD,D,Apf,,,,,,262.162002240443,,,,,89.1350807617507,3.769818474264527e-05,,,0.00030158547794116217,0.001235294117647,0.1,,,0.2,0.32,,,,,True,True,True,True,False,True,False,True,0.17,283.15,1.0,,std,2.7,1.0,True,False,False,False,Daphnia
Daphnia_obtusa,274.140998444131,0.718095250393196,0.0171038054364392,3162.15749775436,4444.44087526413,0.0003339562368583,0.0048747422703474,,,0.18237877179274,0.002,0.95,0.8,0.1,Daphniidae,Anomopoda,Branchiopoda,Arthropoda,A C,TH TN TN TPa,0iFp 0iFl 0iFm,Fbf,,biPp biD,D,Apf,1.7454560915076,,,,6.7324734958150305,24.8519700647987,,,,,4.98701740430743,8.701705534284678e-06,,,0.00019101983988861727,0.0012235294117647,0.05,,,0.14,0.26,8.77277868776071,,,,True,True,True,True,False,True,False,True,0.17,295.15,1.0,,std,2.4,1.0,True,False,False,False,Daphnia
