species,p_Am,kap,v,p_M,E_G,h_a,E_Hb,E_Hj,E_Hx,E_Hp,k_J,kap_R,kap_X,kap_P,family,order,class,phylum,climate,ecozone,habitat,embryo,migrate,food,gender,reprod,ab,ah,aj,ax,ap,am,tg,tb,tj,tx,tp,Wwb,Wwj,Wwx,Wwp,Wwi,Lb,Lj,Lx,Lp,Li,Ri,Ni,GSI,NR,d_V,T_typical,f,t_0,model,completeness,s_M,metamorphosis,weaning,foetus,genus
Dendrocygna_autumnalis,3.554903e+03,8.907900e-01,3.314400e-02,8.193836e+02,7.359189e+03,8.123000e-12,2.751000e+03,,4.601000e+03,1.500000e+05,3.228200e-02,9.500000e-01,2.624700e-01,1.990300e-01,Anatidae,Anseriformes,Aves,Chordata,A Cfa,THn TN,biFp biFm,Tnwf,Ml,biCi xiHl xiHs,Dg,O,6.909120e+00,,,7.287489e+00,2.229611e+01,3.774857e+02,,,,3.783685e-01,1.538699e+01,2.200000e+01,,,9.297650e+02,9.787000e+02,,,,,,3.041175e-01,,,,2.800000e-01,3.133500e+02,1.000000e+00,,std,2.800000e+00,1.000000e+00,False,False,False,Dendrocygna
Dendrocygna_bicolor,1.121011e+04,8.040100e-01,2.210800e-02,4.338407e+03,7.322232e+03,5.461000e-13,1.913000e+03,,3.488000e+04,4.684000e+04,1.781500e-01,9.500000e-01,8.000000e-01,1.000000e-01,Anatidae,Anseriformes,Aves,Chordata,A Cwa Cwb,TP TN,biFp biFm,Tnwf,,biCi xiHl xiHs,Dg,O,6.168858e+00,,,1.361011e+01,1.878114e+01,5.155902e+02,,,,7.441248e+00,1.261228e+01,2.780000e+01,,,6.806750e+02,7.165000e+02,,,,,,2.889116e-01,,,,2.800000e-01,3.143500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Dendrocygna
Dendroplex_picus,2.049233e+03,9.120600e-01,3.600600e-02,1.072672e+03,7.328718e+03,6.280000e-12,1.019000e+03,,5.566000e+03,1.141000e+04,4.338800e-02,9.500000e-01,8.000000e-01,1.000000e-01,Furnariidae,Passeriformes,Aves,Chordata,A,TN,0iTf,Tnwfm,,biCii,Dg,O,3.470465e+00,,,5.598751e+00,9.855322e+00,4.438996e+02,,,,2.128286e+00,6.384858e+00,5.700000e+00,,,5.035000e+01,5.300000e+01,,,,,,5.631904e-02,,,,2.800000e-01,3.147500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Dendroplex
Dentex_congoensis,3.095451e+03,8.804800e-01,2.450800e-02,6.734408e+02,5.240925e+03,1.503000e-08,8.943000e-03,8.945000e-03,,8.869000e+03,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Sparidae,Spariformes,Actinopterygii,Chordata,MB,MAE,0iMp,Mp,Mo,biCi jiHa,Hsm,O,6.871883e+00,,,,,1.066001e+04,,,,,,3.200000e-04,,,5.050000e+01,1.940000e+03,,,,1.500000e+01,5.000000e+01,1.213601e+03,,,,2.000000e-01,2.874500e+02,1.000000e+00,,abj,2.500000e+00,1.000072e+00,True,False,False,Dentex
Dentiraja_australis,4.544383e+02,4.116300e-01,2.194300e-02,3.040990e+01,5.223025e+03,1.407000e-09,9.301000e+04,,,8.828000e+05,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Rajidae,Rajiformes,Chondrichthyes,Chordata,MC,MPSW,0iMcd 0iMm,Ms,,biCi,D,O,3.355000e+02,,,,,9.490000e+03,,,,,,1.537965e+02,,,7.360198e+02,1.300000e+03,2.700000e+01,,,4.550000e+01,5.500000e+01,2.191781e-02,,,,2.000000e-01,2.931500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Dentiraja
Dentiraja_polyommata,2.263044e+02,6.695100e-01,3.558000e-02,2.473400e+01,5.223246e+03,3.767000e-08,1.131000e+04,,,4.374000e+05,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Rajidae,Rajiformes,Chondrichthyes,Chordata,MC,MPSW,0iMdb,Ms,Mo,biCi,D,O,3.091450e+02,,,,,4.932805e+03,,,,,,9.255045e+00,,,2.498862e+02,5.490000e+02,1.000000e+01,,,3.000000e+01,3.900000e+01,1.621795e-02,,,,2.000000e-01,2.899500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Dentiraja
Dermatemys_mawii,5.841863e+02,7.996100e-01,1.259800e-02,3.138180e+01,7.823517e+03,8.179000e-09,1.100000e+04,,,5.044000e+06,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Dermatemydidae,Testudines,Reptilia,Chordata,Aw,TN,0bTd biFl biFr,Tt,,biHl,Dtmf,O,9.625774e+01,,,,1.333771e+03,1.997699e+03,,,,,1.237513e+03,3.120000e+01,,,1.060000e+04,2.200000e+04,5.280000e+00,,,4.100000e+01,6.500000e+01,2.262603e-01,,,,3.000000e-01,3.011500e+02,1.000000e+00,,std,2.400000e+00,1.000000e+00,False,False,False,Dermatemys
Dermochelys_coriacea,4.307949e+03,2.502100e-01,6.277700e-02,3.497140e+01,5.770670e+03,1.573000e-09,5.577000e+04,,,1.478000e+09,2.000000e-03,9.500000e-01,2.234600e-01,2.000000e-01,Dermochelyidae,Testudines,Reptilia,Chordata,MA MB,MC,0bTd biMp,Tt,Mo,biCij,Dtmf,O,2.438912e+01,,,,3.533691e+03,1.095000e+04,,,,,,4.600000e+01,,,3.243589e+05,4.200000e+05,6.310000e+00,,,1.210000e+02,1.750000e+02,3.835616e-01,,,,2.200000e-01,2.931500e+02,1.000000e+00,2.053560e+01,std,2.800000e+00,1.000000e+00,False,False,False,Dermochelys
Desmognathus_brimleyorum,1.741056e+02,9.643000e-01,2.562400e-02,9.185360e+01,7.310778e+03,7.549000e-08,6.668000e+00,6.921000e+01,,5.657000e+02,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Plethodontidae,Caudata,Amphibia,Chordata,Cwa,THn,0jFc jiTf,Fc,TT,biCi,Dg,O,5.910304e+01,,,,,3.081801e+03,,,,,,4.460000e-02,3.951095e-01,,2.304279e+00,1.200000e+01,,2.500000e+00,,4.500000e+00,7.800000e+00,2.839249e-02,,,,2.800000e-01,2.911500e+02,1.000000e+00,,std,2.600000e+00,1.000000e+00,False,False,False,Desmognathus
Desmognathus_fuscus,3.937536e+01,9.428900e-01,2.460600e-02,2.257350e+01,7.313792e+03,3.135000e-09,3.295000e+00,,,3.252000e+02,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Plethodontidae,Caudata,Amphibia,Chordata,Dfb,THn,0jFc jiTf,Fc,TT,biCi,Dg,O,8.991691e+01,,,,1.848114e+03,1.160410e+04,,,,,1.758197e+03,9.000000e-03,,,7.160999e-01,5.700000e+00,9.300000e-01,,,4.000000e+00,6.500000e+00,2.815385e-02,,,,2.800000e-01,2.881500e+02,1.000000e+00,,std,2.600000e+00,1.000000e+00,False,False,False,Desmognathus
Desmognathus_ochrophaeus,3.791291e+01,8.059600e-01,3.118600e-02,2.556370e+01,7.311350e+03,1.790000e-09,2.299000e+01,,,9.052000e+02,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Plethodontidae,Caudata,Amphibia,Chordata,Dfb,THn,0jFc jiTf,Fc,TT,biCi,Dg,O,8.991691e+01,,,,1.848114e+03,1.160410e+04,,,,,1.758197e+03,1.560000e-02,,,5.962161e-01,2.000000e+00,9.500000e-01,,,3.200000e+00,4.600000e+00,2.303497e-02,,,,2.800000e-01,2.881500e+02,1.000000e+00,,std,2.600000e+00,1.000000e+00,False,False,False,Desmognathus
Deveximentum_ruconius,4.700231e+01,9.220300e-01,2.876100e-02,2.479690e+01,5.216091e+03,3.664000e-09,8.806000e-02,1.000000e-01,,1.121000e+03,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Leiognathidae,Acanthuriformes ,Actinopterygii,Chordata,MA,MC,0iMc 0iMr,Fpe,Mo,biPz,D,O,1.620679e+00,,,,,7.993890e+02,,,,,,2.680000e-04,,,2.257418e+00,8.220000e+00,,,,5.200000e+00,8.000000e+00,3.565223e+01,,,,2.000000e-01,3.012500e+02,1.000000e+00,,abj,2.200000e+00,1.042618e+00,True,False,False,Deveximentum
Diaphanosoma_excisum,1.301489e+02,7.108400e-01,2.738000e-02,2.195786e+03,4.444410e+03,3.251000e-05,1.158000e-02,,,8.478000e-02,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Sididae,Ctenopoda,Branchiopoda,Arthropoda,A,TPi,0iFp 0iFl 0iFm,Fbf,,biPp biD,D,Apf,4.435841e-01,,,,1.441648e+00,1.153319e+01,,,,,9.980641e-01,1.290346e-05,,,4.278961e-05,1.676471e-04,5.700000e-02,,,8.500000e-02,1.340000e-01,5.220633e+00,,,,1.700000e-01,3.021500e+02,1.000000e+00,0.000000e+00,std,2.600000e+00,1.000000e+00,False,False,False,Diaphanosoma
Diaphanosoma_sarsi,1.737463e+02,4.626100e-01,2.528900e-02,2.195786e+03,4.441825e+03,4.502000e-05,2.296000e-02,,,2.016000e-01,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Sididae,Ctenopoda,Branchiopoda,Arthropoda,A B,TP TA TO THp,0iFp 0iFl 0iFm,Fbf,,biPp biD,D,Apf,4.435841e-01,,,,1.605774e+00,1.020243e+01,,,,,1.162190e+00,1.739621e-05,,,3.835964e-05,1.358824e-04,6.300000e-02,,,8.200000e-02,1.250000e-01,9.734251e+00,,,,1.700000e-01,3.021500e+02,1.000000e+00,0.000000e+00,std,2.600000e+00,1.000000e+00,False,False,False,Diaphanosoma
Dicamptodon_tenebrosus,1.362131e+02,6.519800e-01,1.009600e-02,2.654320e+01,7.305596e+03,2.498000e-08,1.457000e+02,4.677000e+03,,3.329000e+04,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Dicamptodontidae,Caudata,Amphibia,Chordata,Csb,THn,0bFc biTf,Fnf,TT,biCi,Dg,O,3.428082e+02,,1.371233e+03,,3.566169e+03,9.904508e+03,,,1.028425e+03,,3.223361e+03,7.831264e-02,6.670984e+00,,2.052919e+01,1.140000e+02,3.000000e+00,1.320000e+01,,1.920000e+01,3.400000e+01,1.876923e-01,,,,2.800000e-01,2.881500e+02,1.000000e+00,,std,2.400000e+00,1.000000e+00,False,False,False,Dicamptodon
Dicologlossa_cuneata,3.641489e+01,9.353800e-01,2.161900e-02,2.613100e+01,5.219388e+03,3.979000e-08,3.598000e-02,1.210000e+00,,1.196000e+04,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Soleidae,Pleuronectiformes,Actinopterygii,Chordata,MB,MAE MAm,0jMp jiMcd,Mp,Mo,bjPz jiCi,D,O,2.417713e+00,,,,1.130281e+03,2.647396e+03,,,,,1.127863e+03,1.380000e-04,,,2.953100e+01,9.921000e+01,2.390000e-01,,,1.600000e+01,2.423000e+01,9.624797e+01,,,,2.000000e-01,2.913500e+02,1.000000e+00,,abj,2.500000e+00,3.209249e+00,True,False,False,Dicologlossa
Dilatata_dilatata,7.037008e+01,9.974900e-01,1.860800e-02,2.144097e+02,3.903459e+03,5.438000e-06,5.571000e-04,4.490000e-03,,3.671000e-02,2.000000e-03,4.750000e-01,8.000000e-01,1.000000e-01,Planorbidae,Pulmonata,Gastropoda,Mollusca,BSk Cfb Dfb Dfc,THn,0iFl 0iFp 0iFm,Fs,,biHa biHl,Hh,O,3.796606e+00,,,,,9.491515e+01,,,,,,3.989322e-05,,,4.240000e-03,5.300000e-01,3.800000e-02,,,1.800000e-01,9.000000e-01,3.950897e-01,,,,1.500000e-01,2.981500e+02,1.000000e+00,1.000000e+00,abj,2.500000e+00,1.946810e+00,True,False,False,Dilatata
Dinarolacerta_mosorensis,9.540267e+01,4.781500e-01,1.873800e-02,2.897960e+01,7.829381e+03,5.740000e-09,1.060000e+03,,,1.656000e+04,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Lacertidae,Squamata,Reptilia,Chordata,Csa Cfb Dfb,THp,0iTg 0iTh 0iTa,Tt,TT,biCi,Dg,O,2.712357e+01,,,,6.338774e+02,2.730392e+03,,,,,6.067538e+02,3.079446e-01,,,3.554659e+00,6.760000e+00,2.500000e+00,,,5.650000e+00,7.000000e+00,4.614722e-02,,,,3.000000e-01,2.991500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Dinarolacerta
Diomedea_epomophora,4.431604e+03,8.465000e-01,2.034200e-02,5.056958e+02,7.283023e+03,1.262000e-13,5.032000e+04,,8.076000e+05,1.563000e+06,2.331900e-02,9.500000e-01,8.000000e-01,1.000000e-01,Diomedeidae,Procellariiformes,Aves,Chordata,MC ME,MC,0iMc,Tnsfm,Ml,biCic biCik biSv,Dg,O,1.612745e+01,,,4.646865e+01,1.071510e+02,3.148643e+03,,,,3.034120e+01,9.102359e+01,5.000000e+02,,,1.615000e+04,1.700000e+04,,,,,,9.210317e-03,,,,2.800000e-01,3.125500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Diomedea
Diomedea_exulans,4.466610e+03,6.999100e-01,2.116300e-02,4.163637e+02,7.285572e+03,9.742000e-14,9.181000e+04,,2.517000e+06,3.999000e+06,1.871100e-02,9.500000e-01,8.000000e-01,1.000000e-01,Diomedeidae,Procellariiformes,Aves,Chordata,MC,MC,0iMc,Tnsfm,Ml,biCic biCik biSv,Dg,O,1.622953e+01,,,5.564334e+01,1.344710e+02,3.257217e+03,,,,3.941381e+01,1.182414e+02,3.790000e+02,,,1.425000e+04,1.500000e+04,,,,,1.225000e+02,9.210317e-03,,,,2.800000e-01,3.125500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Diomedea
Dionda_diaboli,5.241042e+01,9.584100e-01,2.070800e-02,4.531000e+01,5.235660e+03,2.895000e-07,3.190000e-01,3.266000e-01,,4.255000e+01,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Leuciscidae,Cypriniformes,Actinopterygii,Chordata,BSh,THn,0iFc 0iFr,Fh,,biCi biHl biD,D,O,1.032108e+01,3.969646e+00,,,,5.795684e+02,,,,,,2.100000e-03,,,1.681726e-01,2.200000e+00,6.904762e-01,,,2.976190e+00,6.400000e+00,3.450844e-01,,,,2.000000e-01,2.956500e+02,1.000000e+00,,abj,2.500000e+00,1.007368e+00,True,False,False,Dionda
Diplectrum_formosum,7.891677e+01,9.500000e-01,1.770000e-02,1.537960e+01,5.233739e+03,4.195000e-10,4.826000e-02,7.804000e-02,,4.509000e+03,2.000000e-03,4.750000e-01,8.000000e-01,1.000000e-01,Serranidae,Perciformes,Actinopterygii,Chordata,MA MB,MAW,biMr,Fnfm,,biCi biCvf,Hs,O,4.350415e+00,,,,,5.444234e+03,,,,,,3.440000e-04,,,2.530000e+01,3.460000e+02,,,,1.290000e+01,3.000000e+01,5.730834e+01,,,,2.000000e-01,2.983500e+02,1.000000e+00,,abj,2.500000e+00,1.196229e+00,True,False,False,Diplectrum
Diplodus_annularis,6.634185e+01,8.132200e-01,7.299500e-02,2.218360e+01,5.208876e+03,1.097000e-08,3.214000e-01,6.146000e+00,,2.725000e+04,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Sparidae,Spariformes,Actinopterygii,Chordata,MB,MAE MAm,0iMp,Mp,Mo,biCi jiHa,Hsm,O,4.000000e+00,,,,,2.805165e+03,,,,,,3.200000e-04,,,2.229307e+01,3.300000e+02,,,,1.120000e+01,2.750000e+01,5.290241e+02,,,,2.000000e-01,2.921500e+02,1.000000e+00,,abj,2.500000e+00,2.663898e+00,True,False,False,Diplodus
Diplodus_cervinus,2.006358e+02,8.307100e-01,4.636300e-02,1.484640e+01,5.237612e+03,5.730000e-09,1.733000e-01,1.734000e-01,,3.777000e+04,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Sparidae,Spariformes,Actinopterygii,Chordata,MB,MAE MAm,0iMp,Mp,Mo,biCi jiHa,Hsm,O,4.000000e+00,,,,,6.812544e+03,,,,,,3.200000e-04,,,6.150000e+01,2.750000e+03,,,,1.600000e+01,5.500000e+01,1.898997e+03,,,,2.000000e-01,2.921500e+02,1.000000e+00,,abj,2.500000e+00,1.000192e+00,True,False,False,Diplodus
Diplodus_sargus,1.153086e+02,9.016200e-01,5.922300e-02,2.142230e+01,5.220373e+03,9.507000e-09,1.280000e-01,1.491000e+00,,5.154000e+04,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Sparidae,Spariformes,Actinopterygii,Chordata,MB,MAE MAm,0iMp,Mp,Mo,biCi jiHa,Hsm,O,4.000000e+00,,,,,4.007379e+03,,,,,,3.200000e-04,,,1.024384e+02,1.900000e+03,,,,1.700000e+01,4.500000e+01,1.337533e+03,,,,2.000000e-01,2.921500e+02,1.000000e+00,,abj,2.500000e+00,2.263166e+00,True,False,False,Diplodus
Diplodus_vulgaris,1.040801e+02,9.232400e-01,6.050600e-02,3.278100e+01,5.219446e+03,5.554000e-09,9.995000e-02,4.335000e+00,,3.302000e+04,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Sparidae,Spariformes,Actinopterygii,Chordata,MB,MAE MAm,0iMp,Mp,Mo,biCi jiHa,Hsm,O,4.000000e+00,,,,,4.007379e+03,,,,,,3.200000e-04,,,8.087243e+01,1.500000e+03,,,,1.700000e+01,4.500000e+01,1.337533e+03,,,,2.000000e-01,2.921500e+02,1.000000e+00,,abj,2.500000e+00,3.499894e+00,True,False,False,Diplodus
Dipodomys_stephensi,5.978847e+03,9.305600e-01,3.545200e-02,4.148901e+03,7.852485e+03,8.141000e-12,1.442000e+03,,1.859000e+04,1.513000e+05,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Heteromyidae,Rodentia,Mammalia,Chordata,BWh BWk Csa,THn,0iTa 0iTd,Tv,,bxM xiHl xiHs,Dg,O,2.434539e+01,,,2.882672e+01,4.484747e+01,7.933072e+02,6.721993e+00,,,4.481329e+00,2.050208e+01,7.000000e+00,,,5.500000e+01,6.500000e+01,,,,,,1.222729e-01,,,,3.000000e-01,3.101500e+02,1.000000e+00,1.762340e+01,stx,2.100000e+00,1.000000e+00,False,True,True,Dipodomys
Dipsosaurus_dorsalis,1.094553e+02,6.329300e-01,5.354900e-02,1.719600e+01,7.832885e+03,4.667000e-10,1.521000e+04,,,1.413000e+05,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Iguanidae,Squamata,Reptilia,Chordata,BWh,THn,0iTd,Tt,,biH,Dg,O,1.024059e+01,,,,4.711896e+02,2.549188e+03,,,,,4.609490e+02,4.620000e+00,,,6.597820e+01,8.200000e+01,4.740000e+00,,,1.150000e+01,1.330000e+01,2.353691e-02,,,,3.000000e-01,3.051500e+02,1.000000e+00,,std,2.600000e+00,1.000000e+00,False,False,False,Dipsosaurus
Dipturus_batis,5.692814e+02,9.621700e-01,2.848900e-02,1.981290e+01,5.249500e+03,1.630000e-09,8.654000e+02,,,2.720000e+05,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Rajidae,Rajiformes,Chondrichthyes,Chordata,MC,MANE,0iMcd,Ms,,biCi,D,O,1.269051e+03,,,,,9.761932e+04,,,,,,5.413255e+01,,,9.083625e+03,1.130000e+05,2.230000e+01,,,1.230000e+02,2.850000e+02,2.048775e-02,,,,2.000000e-01,2.829500e+02,1.000000e+00,,std,2.300000e+00,1.000000e+00,False,False,False,Dipturus
Dipturus_innominatus,1.165917e+03,7.945400e-01,4.568400e-02,4.214900e+01,5.206540e+03,9.453000e-08,2.557000e+04,,,1.099000e+07,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Rajidae,Rajiformes,Chondrichthyes,Chordata,MC,MPSE,0iMcd,Ms,,biCi,D,O,1.605067e+03,,,,,2.751543e+04,,,,,,1.932690e+02,,,2.959000e+04,7.114000e+04,2.100000e+01,,,1.120000e+02,1.505000e+02,1.744476e-02,,,,2.000000e-01,2.813500e+02,1.000000e+00,,std,2.300000e+00,1.000000e+00,False,False,False,Dipturus
Dipturus_kwangtungensis,2.095888e+02,8.709300e-01,1.058200e-02,2.063850e+01,5.223296e+03,5.243000e-08,5.138000e+02,,,2.436000e+05,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Rajidae,Rajiformes,Chondrichthyes,Chordata,MC,MASW MPSE,0iMcd,Ms,,biCi,D,O,4.239694e+02,,,,,5.511602e+03,,,,,,1.704398e+00,,,9.620000e+02,3.600000e+03,5.900000e+00,,,5.040000e+01,7.570000e+01,7.075983e-02,,,,2.000000e-01,2.915500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Dipturus
Dipturus_laevis,2.092851e+03,8.000000e-01,5.205500e-02,1.362999e+02,5.204805e+03,4.752000e-07,4.139000e+03,,,2.284000e+06,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Rajidae,Rajiformes,Chondrichthyes,Chordata,MC,MANW,0iMcd,Ms,Mo,biCi,D,O,9.291056e+02,,,,,1.507216e+04,,,,,,2.631630e+01,,,4.156327e+03,1.800000e+04,1.850000e+01,,,1.000000e+02,1.630000e+02,4.617786e-02,,,,2.000000e-01,2.804500e+02,1.000000e+00,,std,2.300000e+00,1.000000e+00,False,False,False,Dipturus
Dipturus_pullopunctatus,6.077216e+02,7.201200e-01,3.200000e-02,1.839070e+01,5.228010e+03,1.498000e-07,5.192000e+04,,,3.815000e+06,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Rajidae,Rajiformes,Chondrichthyes,Chordata,MC,MASE,0iMcd,Ms,,biCi,D,O,1.559382e+03,,,,,1.559382e+04,,,,,,9.907980e+01,,,5.847226e+03,6.860000e+04,1.500000e+01,,,5.840000e+01,1.327000e+02,2.308608e-02,,,,2.000000e-01,2.841500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Dipturus
Dissodactylus_primitivus,1.061496e+01,8.000000e-01,2.005700e-02,2.111590e+01,4.400000e+03,9.208000e-10,8.303000e-02,2.596000e-01,,5.386000e+01,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Pinnotheridae,Decapoda,Malacostraca,Arthropoda,MA,MAW,0bMr bjMp jiMr,Mbf,,bjP biD jiCi jiS jiTie,D,O,9.444815e+00,,1.685536e+01,,1.305322e+02,1.060725e+03,,,7.410547e+00,,1.210874e+02,9.400000e-05,8.269873e-05,,3.902240e-02,2.000000e-01,,7.450000e-02,,5.800000e-01,1.000000e+00,8.258500e+00,,,,1.700000e-01,3.011500e+02,1.000000e+00,1.430920e+01,abj,2.300000e+00,1.443774e+00,True,False,False,Dissodactylus
Dissostichus_eleginoides,3.641651e+04,2.673600e-01,2.553200e-02,1.420904e+03,5.229726e+03,5.706000e-08,2.969000e+00,5.261000e+00,,8.640000e+06,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Nototheniidae,Perciformes,Actinopterygii,Chordata,ME,MS,0jMp jiMcd,Mpe,,biPz jiCvf,D,O,9.115807e+02,,,,2.051927e+04,1.225481e+05,,,,,1.960769e+04,4.770000e-02,,,1.974669e+03,1.570000e+05,,,,5.000000e+01,2.150000e+02,2.226330e+02,,,,2.000000e-01,2.776500e+02,1.000000e+00,,abj,2.500000e+00,1.210366e+00,True,False,False,Dissostichus
Dissostichus_mawsoni,4.042186e+03,4.500000e-01,2.848100e-02,3.790260e+02,5.230084e+03,6.437000e-08,7.482000e+00,4.163000e+02,,7.184000e+07,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Nototheniidae,Perciformes,Actinopterygii,Chordata,ME,MS,0jMp jiMcd,Mpe,,biPz jiCvf,D,O,5.531569e+02,,,,1.929967e+04,9.138925e+04,,,,,1.874651e+04,4.770000e-02,,,3.574440e+04,1.210000e+05,,,,1.332000e+02,2.000000e+02,5.732821e+02,,,,2.000000e-01,2.744500e+02,1.000000e+00,,abj,2.500000e+00,3.741619e+00,True,False,False,Dissostichus
Diuca_diuca,1.055417e+03,9.868200e-01,4.164500e-02,5.332582e+02,7.316950e+03,6.048000e-11,9.494000e+01,,4.274000e+02,1.286000e+03,2.170100e-02,9.500000e-01,8.000000e-01,1.000000e-01,Thraupidae,Passeriformes,Aves,Chordata,BWk BSk Cfb,TN,0iTh 0iTi 0iTs,Tnpf Tnsf,Ml,biCi biHs,Dg,O,2.776372e+00,,,3.931727e+00,6.242437e+00,2.130718e+02,,,,1.155355e+00,3.466066e+00,2.700000e+00,,,3.496000e+01,3.680000e+01,,,,,,6.758285e-02,,,,2.800000e-01,3.147500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Diuca
Dolichonyx_oryzivorus,8.788659e+02,9.655600e-01,4.880900e-02,4.040172e+02,7.326777e+03,3.094000e-12,3.009000e+02,,1.398000e+03,4.305000e+03,1.633100e-02,9.500000e-01,8.000000e-01,1.000000e-01,Icteridae,Passeriformes,Aves,Chordata,Dfb Dfc,THn,0iTh 0iTi 0iTg,Tnpf,Ml,biCi biHs,Dg,O,2.653885e+00,,,3.870048e+00,6.302375e+00,3.995097e+02,,,,1.216163e+00,3.648490e+00,2.690000e+00,,,3.325000e+01,3.500000e+01,,,,,,1.689571e-01,,,,2.800000e-01,3.147500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Dolichonyx
Dolloidraco_longedorsalis,2.432950e+02,6.343000e-01,2.565300e-02,1.021662e+02,5.225814e+03,3.659000e-07,7.824000e+00,1.089000e+01,,2.850000e+04,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Artedidraconidae,Perciformes,Actinopterygii,Chordata,ME,MS,bjMp jiMd,Ms,,biCi,D,O,1.245399e+03,,,,,6.060941e+04,,,,,,7.200000e-03,,,7.480000e+00,1.440000e+01,,,,1.100000e+01,1.370000e+01,6.896619e-02,,,,2.000000e-01,2.720500e+02,1.000000e+00,,abj,2.500000e+00,1.108846e+00,True,False,False,Dolloidraco
Donacobius_atricapilla,1.132042e+03,9.743900e-01,2.855000e-02,6.430279e+02,7.322072e+03,6.318000e-12,1.498000e+02,,9.387000e+02,2.430000e+03,2.621600e-02,9.500000e-01,8.000000e-01,1.000000e-01,Donacobiidae,Passeriformes,Aves,Chordata,A Cfa,TN,0iTd 0iTa,Tnpf,,biCi,Dg,O,3.470465e+00,,,5.537943e+00,9.672898e+00,3.240467e+02,,,,2.067478e+00,6.202433e+00,2.900000e+00,,,3.420000e+01,3.600000e+01,,,,,,5.631904e-02,,,,2.800000e-01,3.147500e+02,1.000000e+00,,std,2.400000e+00,1.000000e+00,False,False,False,Donacobius
Donax_trunculus,2.873520e+01,9.314700e-01,2.460000e-02,1.943930e+01,2.353555e+03,2.628000e-08,4.464000e-04,4.680000e-04,,2.434000e+01,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Donacidae,Cardiida,Bivalvia,Mollusca,MC,MAE MAm,0jMp jiMb jiMi,Mp,,bjPp jiD,D,O,4.196908e+00,,,,,4.084991e+03,,,,,,4.000000e-06,,,1.696426e-01,4.300000e+00,,,,1.600000e+00,4.700000e+00,1.958389e+02,,,,9.000000e-02,2.881500e+02,1.000000e+00,,abj,2.500000e+00,1.015777e+00,True,False,False,Donax
